SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_miami_km,impact_next30,distance_km_poly
1988235N15317,CHRIS,1988-08-21 21:00:00,14.6,-46.8, , ,,1988,60,3686.3812846845817,0,3745.971598459603
1988235N15317,CHRIS,1988-08-22 00:00:00,14.6,-47.8,25,1009,,1988,60,3589.0058502911197,0,3640.5804134171985
1988235N15317,CHRIS,1988-08-22 03:00:00,14.6,-48.9, , ,,1988,60,3482.2706498455022,0,3525.070729191647
1988235N15317,CHRIS,1988-08-22 06:00:00,14.7,-49.9,25,1009,,1988,60,3380.70275014252,0,3416.409014481724
1988235N15317,CHRIS,1988-08-22 09:00:00,14.7,-50.9, , ,,1988,60,3284.3611954121984,0,3311.963099247626
1988235N15317,CHRIS,1988-08-22 12:00:00,14.8,-51.9,30,1009,,1988,60,3183.386063010159,0,3203.8218348701866
1988235N15317,CHRIS,1988-08-22 15:00:00,14.9,-53.0, , ,,1988,60,3073.181491079671,0,3085.6005785220823
1988235N15317,CHRIS,1988-08-22 18:00:00,15.1,-54.0,30,1009,,1988,60,2967.69957284672,0,2973.711415239699
1988235N15317,CHRIS,1988-08-22 21:00:00,15.2,-54.9, , ,,1988,60,2877.1568802216693,0,2876.6606672758057
1988235N15317,CHRIS,1988-08-23 00:00:00,15.3,-55.7,30,1009,,1988,60,2796.341363727867,0,2790.1143987028636
1988235N15317,CHRIS,1988-08-23 03:00:00,15.4,-56.6, , ,,1988,60,2706.3937044258128,0,2693.581879611957
1988235N15317,CHRIS,1988-08-23 06:00:00,15.6,-57.5,30,1009,,1988,60,2611.3460020035395,0,2592.630121301776
1988235N15317,CHRIS,1988-08-23 09:00:00,15.8,-58.4, , ,,1988,60,2516.5424783610247,0,2491.8215287402786
1988235N15317,CHRIS,1988-08-23 12:00:00,16.0,-59.2,30,1009,,1988,60,2431.258655332563,0,2401.2617036313345
1988235N15317,CHRIS,1988-08-23 15:00:00,16.2,-60.1, , ,,1988,60,2336.9579309428946,0,2300.7422045695403
1988235N15317,CHRIS,1988-08-23 18:00:00,16.3,-61.0,30,1009,,1988,60,2248.6868764044493,0,2205.358823338748
1988235N15317,CHRIS,1988-08-23 21:00:00,16.5,-61.7, , ,,1988,60,2173.3042877767143,0,2125.180742615692
1988235N15317,CHRIS,1988-08-24 00:00:00,16.7,-62.4,30,1009,,1988,60,2098.0932012222024,0,2045.080959243574
1988235N15317,CHRIS,1988-08-24 03:00:00,16.8,-63.1, , ,,1988,60,2028.9848266419408,0,1970.3993962584473
1988235N15317,CHRIS,1988-08-24 06:00:00,16.9,-63.8,30,1009,,1988,60,1960.242804668848,0,1896.047186102834
1988235N15317,CHRIS,1988-08-24 09:00:00,17.0,-64.5, , ,,1988,60,1891.9034943824238,0,1822.0647454993132
1988235N15317,CHRIS,1988-08-24 12:00:00,17.2,-65.2,30,1009,,1988,60,1817.746181488244,0,1742.7147088148838
1988235N15317,CHRIS,1988-08-24 15:00:00,17.4,-66.0, , ,,1988,60,1735.1440676411153,0,1653.9348097141194
1988235N15317,CHRIS,1988-08-24 18:00:00,17.5,-66.7,30,1009,,1988,60,1668.1031562585063,0,1581.0324706128704
1988235N15317,CHRIS,1988-08-24 21:00:00,17.6,-67.3, , ,,1988,60,1610.1669224719087,0,1517.9446952671105
1988235N15317,CHRIS,1988-08-25 00:00:00,17.8,-67.8,30,1009,,1988,60,1554.408459106955,0,1458.3687469151234
1988235N15317,CHRIS,1988-08-25 03:00:00,18.0,-68.3, , ,,1988,60,1498.7832795811141,0,1398.846485889729
1988235N15317,CHRIS,1988-08-25 06:00:00,18.2,-68.8,30,1009,,1988,60,1443.3010819274866,0,1339.38625496633
1988235N15317,CHRIS,1988-08-25 09:00:00,18.3,-69.3, , ,,1988,60,1394.8553972130885,0,1286.5220399726832
1988235N15317,CHRIS,1988-08-25 12:00:00,18.5,-69.8,30,1008,,1988,60,1339.7669693094658,0,1227.3161992066568
1988235N15317,CHRIS,1988-08-25 15:00:00,18.8,-70.3, , ,,1988,60,1277.8322820770109,0,1161.4870595248278
1988235N15317,CHRIS,1988-08-25 18:00:00,19.1,-70.9,30,1008,,1988,60,1207.8668117315965,0,1086.508627765735
1988235N15317,CHRIS,1988-08-25 21:00:00,19.4,-71.5, , ,,1988,60,1138.1093920933383,0,1011.5779484234882
1988235N15317,CHRIS,1988-08-26 00:00:00,19.8,-72.1,30,1008,,1988,60,1061.3808909334484,0,929.755663669415
1988235N15317,CHRIS,1988-08-26 03:00:00,20.1,-72.7, , ,,1988,60,992.0165962539429,0,854.8503257372146
1988235N15317,CHRIS,1988-08-26 06:00:00,20.5,-73.2,30,1008,,1988,60,923.4803908291522,0,781.8918701044247
1988235N15317,CHRIS,1988-08-26 09:00:00,21.0,-73.7, , ,,1988,60,847.8748225296697,0,702.0342996590716
