SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_pr_km,impact_next30,distance_km_poly,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,year,month,nino34,amo
2004258N16300,JEANNE,2004-09-16 21:00:00,19.0,-69.2, , ,,2004,73,288.3525363623885,0,120.43402748661264,,,29.00446128845215,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-17 00:00:00,19.2,-69.4,60,990,,2004,73,315.3218067624815,0,152.27619421347956,28.7670955657959,-0.1641063690185547,28.869468688964844,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-17 03:00:00,19.3,-69.6, , ,,2004,73,338.85448093217605,0,177.19579759261825,28.7670955657959,-0.1356964111328125,28.894134521484375,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-17 06:00:00,19.4,-69.9,55,990,,2004,73,372.23250360524605,0,211.369562630601,28.778709411621094,-0.1306629180908203,28.894134521484375,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-17 09:00:00,19.5,-70.3, , ,,2004,73,415.4631221113292,0,255.22231408022785,,,28.894134521484375,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-17 12:00:00,19.7,-70.7,50,990,,2004,73,462.41966789088013,0,305.57281718342836,,,29.02836799621582,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-17 15:00:00,19.9,-71.2, , ,,2004,73,519.1937538009684,0,365.6228781793907,28.70612907409668,-0.32013893127441406,29.02836799621582,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-17 18:00:00,20.0,-71.6,30,1002,,2004,73,562.2819943868432,0,410.3949765277624,28.759353637695312,-0.35338592529296875,29.233877182006836,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-17 21:00:00,20.1,-71.8, , ,,2004,73,585.7105093891304,0,435.6159972150175,28.715805053710938,-0.40535926818847656,29.083784103393555,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-18 00:00:00,20.2,-72.0,40,1000,,2004,73,609.141034915037,0,460.8405975960802,28.78257942199707,-0.3971061706542969,29.083784103393555,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-18 03:00:00,20.3,-72.3, , ,,2004,73,642.35222547601,0,495.8933652682739,28.66806411743164,-0.5007724761962891,29.083784103393555,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-18 06:00:00,20.4,-72.5,45,1000,,2004,73,665.7625238689059,0,521.1249295470004,28.716129302978516,-0.4968986511230469,29.19046974182129,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-18 09:00:00,20.8,-72.7, , ,,2004,73,701.5685707706938,0,563.6497026334375,28.51935386657715,-0.5933208465576172,29.19046974182129,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-18 12:00:00,21.2,-72.8,45,1000,,2004,73,729.472171231539,0,598.4739135390193,28.46709632873535,-0.6214065551757812,29.028139114379883,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-18 15:00:00,21.5,-72.6, , ,,2004,73,726.5022572099682,0,601.1371381523448,28.471290588378906,-0.5910015106201172,29.028139114379883,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-18 18:00:00,21.7,-72.3,40,1005,,2004,73,711.0678967417937,0,590.4012078237445,28.438709259033203,-0.6082668304443359,29.085622787475586,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-18 21:00:00,21.9,-72.2, , ,,2004,73,714.4977770059106,0,598.1210226874075,28.35709571838379,-0.6588630676269531,29.085622787475586,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-19 00:00:00,22.2,-72.2,40,1002,,2004,73,733.6394581445684,0,623.289690320773,28.266128540039062,-0.7081756591796875,28.904062271118164,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-19 03:00:00,22.5,-72.2, , ,,2004,73,753.767723971743,0,649.4654352533287,28.15322494506836,-0.7794265747070312,28.904062271118164,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-19 06:00:00,22.8,-72.3,40,1002,,2004,73,782.6813133208591,0,683.7943306939441,28.087419509887695,-0.8250389099121094,28.904062271118164,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-19 09:00:00,23.1,-72.4, , ,,2004,73,812.0337084419344,0,718.5391099366037,28.03129005432129,-0.8712406158447266,28.8734073638916,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-19 12:00:00,23.5,-72.5,40,1000,,2004,73,849.2676128528665,0,763.1247890939663,28.086772918701172,-0.816070556640625,28.91135597229004,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-19 15:00:00,23.9,-72.4, , ,,2004,73,872.8008270012929,0,795.1413753575321,27.959999084472656,-0.9126243591308594,28.8734073638916,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-19 18:00:00,24.2,-72.3,45,996,,2004,73,889.8776889037813,0,818.755871221965,27.920000076293945,-0.9426155090332031,28.828052520751953,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-19 21:00:00,24.5,-72.2, , ,,2004,73,908.0032940923012,0,843.5156607889072,27.843870162963867,-0.9961452484130859,28.828052520751953,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-20 00:00:00,24.8,-72.1,50,994,,2004,73,927.1157506965887,0,869.2559501156409,27.647418975830078,-1.1653213500976562,28.828052520751953,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-20 03:00:00,25.1,-72.1, , ,,2004,73,953.279366455624,0,901.2504382304088,27.541290283203125,-1.2568988800048828,28.76629066467285,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-20 06:00:00,25.5,-72.0,55,992,,2004,73,982.9481596823438,0,939.46612533491,27.420644760131836,-1.3629932403564453,28.76629066467285,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-20 09:00:00,26.1,-71.9, , ,,2004,73,1032.4114160256647,0,1000.3443051282094,26.9603214263916,-1.7516632080078125,28.68714141845703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-20 12:00:00,26.6,-71.7,60,989,,2004,73,1069.2347265591077,0,1045.919795046776,26.58386993408203,-2.076129913330078,28.68714141845703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-20 15:00:00,27.0,-71.6, , ,,2004,73,1103.0054773213535,0,1086.6408600085558,26.40774154663086,-2.2309741973876953,28.68714141845703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-20 18:00:00,27.2,-71.4,75,984,,2004,73,1113.3358704783848,0,1100.969022371478,26.311935424804688,-2.296384811401367,28.56555938720703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-20 21:00:00,27.3,-71.1, , ,,2004,73,1110.1136130035163,0,1100.5193575893545,26.29387092590332,-2.285564422607422,28.56555938720703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-21 00:00:00,27.4,-70.8,75,982,,2004,73,1107.8654855283996,0,1101.0712957327448,26.31096649169922,-2.256603240966797,28.56555938720703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-21 03:00:00,27.5,-70.5, , ,,2004,73,1106.595483613348,0,1101.532489124343,26.361934661865234,-2.190258026123047,28.56555938720703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-21 06:00:00,27.6,-70.2,75,972,,2004,73,1106.3050198123424,0,1103.067983264528,26.564838409423828,-1.9236278533935547,28.501232147216797,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-21 09:00:00,27.6,-69.8, , ,,2004,73,1093.340893246915,0,1090.669491523155,26.580322265625,-1.895364761352539,28.501232147216797,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-21 12:00:00,27.6,-69.5,75,972,,2004,73,1084.5284002936164,0,1082.4181780028257,26.608064651489258,-1.85748291015625,28.501232147216797,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-21 15:00:00,27.5,-69.3, , ,,2004,73,1068.3842667178496,0,1065.192563804021,26.548385620117188,-1.9404754638671875,28.46114158630371,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-21 18:00:00,27.4,-69.2,75,972,,2004,73,1055.0424306077846,0,1050.5759821700549,26.647418975830078,-1.8314895629882812,28.46114158630371,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-21 21:00:00,27.3,-69.0, , ,,2004,73,1039.2670726366466,0,1033.7945081169903,26.647418975830078,-1.8314895629882812,28.46114158630371,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-22 00:00:00,27.2,-68.9,80,972,,2004,73,1026.083367039725,0,1019.3842649890285,26.77838706970215,-1.7188758850097656,28.46114158630371,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-22 03:00:00,27.0,-68.8, , ,,2004,73,1002.1351756210277,0,992.7598421380692,26.793548583984375,-1.7306900024414062,28.563457489013672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-22 06:00:00,26.8,-68.7,85,968,,2004,73,978.2058396043316,0,966.2211527018032,26.899999618530273,-1.622537612915039,28.563457489013672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-22 09:00:00,26.6,-68.6, , ,,2004,73,954.2973679012338,0,939.7714636704474,27.006772994995117,-1.5455322265625,28.563457489013672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-22 12:00:00,26.5,-68.5,85,968,,2004,73,941.2682455146436,0,925.690942187331,27.18903160095215,-1.3933258056640625,28.563457489013672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-22 15:00:00,26.4,-68.6, , ,,2004,73,932.632728321942,0,915.2495746416178,27.18903160095215,-1.3933258056640625,28.563457489013672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-22 18:00:00,26.2,-68.8,85,967,,2004,73,915.8792780949196,0,894.9646144795772,27.247419357299805,-1.3624324798583984,28.563457489013672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-22 21:00:00,25.9,-68.9, , ,,2004,73,886.3759948149965,0,860.9021839594509,27.5216121673584,-1.1183414459228516,28.683387756347656,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-23 00:00:00,25.7,-69.0,85,966,,2004,73,867.9131911832798,0,839.2993059717594,27.506128311157227,-1.1672401428222656,28.683387756347656,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-23 03:00:00,25.6,-69.1, , ,,2004,73,860.3336123190502,0,830.0070292026004,27.506128311157227,-1.1672401428222656,28.683387756347656,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-23 06:00:00,25.5,-69.3,85,966,,2004,73,856.2687889608388,0,823.9760821733322,27.37870979309082,-1.3309268951416016,28.683387756347656,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-23 09:00:00,25.5,-69.4, , ,,2004,73,859.6876365417621,0,827.1044404725953,27.37870979309082,-1.3309268951416016,28.683387756347656,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-23 12:00:00,25.5,-69.6,80,966,,2004,73,866.8527213402505,0,833.766376095972,27.294837951660156,-1.4244651794433594,28.72344207763672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-23 15:00:00,25.6,-69.8, , ,,2004,73,884.7007956185828,0,852.5997361427663,27.224838256835938,-1.4783706665039062,28.72344207763672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-23 18:00:00,25.8,-70.0,75,966,,2004,73,912.9936290316252,0,883.3577213848831,27.1912899017334,-1.4893436431884766,28.72344207763672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-23 21:00:00,25.9,-70.2, , ,,2004,73,931.2380271563565,0,902.6910332431236,27.1912899017334,-1.4893436431884766,28.72344207763672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-24 00:00:00,26.0,-70.4,70,966,,2004,73,949.695775356924,0,921.6723341528872,27.26483726501465,-1.421743392944336,28.72344207763672,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-24 03:00:00,26.1,-70.8, , ,,2004,73,977.2920471689982,0,948.9327917754476,27.228063583374023,-1.446187973022461,28.643146514892578,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-24 06:00:00,26.1,-71.2,75,969,,2004,73,996.2028260825496,0,966.2052033559384,27.20903205871582,-1.4739303588867188,28.643146514892578,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-24 09:00:00,26.1,-71.7, , ,,2004,73,1021.6796269817409,0,990.1451587431222,27.078386306762695,-1.6239242553710938,28.68714141845703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-24 12:00:00,26.2,-72.2,80,969,,2004,73,1058.241351329351,0,1026.8893326595164,26.794193267822266,-1.9318923950195312,28.68714141845703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-24 15:00:00,26.3,-72.6, , ,,2004,73,1090.209750144534,0,1058.1136723953373,26.335161209106445,-2.406583786010742,28.75738525390625,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-24 18:00:00,26.4,-73.1,85,968,,2004,73,1128.901105787185,0,1095.953589903183,26.494516372680664,-2.277334213256836,28.75738525390625,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-24 21:00:00,26.4,-73.7, , ,,2004,73,1166.467014701185,0,1130.7574728866152,26.891935348510742,-1.8930377960205078,28.78236198425293,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 00:00:00,26.4,-74.3,85,964,,2004,73,1206.0116994850532,0,1168.2590876648442,27.16806411743164,-1.6440505981445312,28.78236198425293,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 03:00:00,26.4,-74.9, , ,,2004,73,1247.3463718416083,0,1208.211495299695,27.220321655273438,-1.6148605346679688,28.82928466796875,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 06:00:00,26.5,-75.6,90,960,,2004,73,1305.1629798812758,0,1266.9880523015254,27.366451263427734,-1.50726318359375,28.879749298095703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 09:00:00,26.5,-76.3, , ,,2004,73,1357.043813336559,0,1318.7143988798266,27.295482635498047,-1.6395130157470703,28.879749298095703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 12:00:00,26.6,-76.9,100,957,,2004,73,1409.9208568961965,0,1373.7629065799874,27.20967674255371,-1.738962173461914,28.984819412231445,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 14:00:00,26.7,-77.3,100,956,,2004,73,1447.8606855281137,0,1413.9792157276015,26.937742233276367,-2.0786972045898438,28.984819412231445,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 15:00:00,26.8,-77.5, , ,,2004,73,1470.3366779902783,0,1438.5857997959415,26.805482864379883,-2.180692672729492,29.14954376220703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 18:00:00,26.9,-78.2,105,952,,2004,73,1532.256018778403,0,1503.6364846480744,26.69774055480957,-2.345966339111328,29.14954376220703,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-25 21:00:00,27.0,-78.8, , ,,2004,73,1586.8963096681723,0,1561.596566967493,26.770967483520508,-2.3475799560546875,29.18570899963379,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 00:00:00,27.1,-79.4,105,951,,2004,73,1642.012681321111,0,1620.3125145732004,27.68903160095215,-1.3709087371826172,29.039875030517578,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 03:00:00,27.2,-80.0, , ,,2004,73,1697.5522438327216,0,1679.6501111520015,27.307741165161133,,28.866127014160156,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 04:00:00,27.2,-80.2,105,950,,2004,73,1714.1422196324725,0,1696.9605641583444,27.307741165161133,,28.866127014160156,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 06:00:00,27.3,-80.6,95,953,,2004,73,1753.4683980259208,0,1739.6251746159992,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 09:00:00,27.5,-81.1, , ,,2004,73,1807.1161319799864,0,1798.95027685593,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 12:00:00,27.7,-81.6,75,965,,2004,73,1860.7427459531557,0,1858.4145828609348,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 15:00:00,28.0,-82.0, , ,,2004,73,1911.6806711939616,0,1916.7227805308137,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 18:00:00,28.3,-82.3,55,970,,2004,73,1954.18378791314,0,1966.2699120482591,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-26 21:00:00,28.8,-82.5, , ,,2004,73,2000.2538385363907,0,2022.910960003131,,,28.948266983032227,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-27 00:00:00,29.3,-82.7,45,978,,2004,73,2046.8244770586075,0,2080.3726904983696,,,28.647289276123047,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-27 03:00:00,29.7,-83.0, , ,,2004,73,2095.630454897921,0,2138.8037465912644,,,28.647289276123047,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-27 06:00:00,30.1,-83.3,40,981,,2004,73,2144.485907670023,0,2197.5122605082774,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-27 09:00:00,30.6,-83.7, , ,,2004,73,2207.5771921830237,0,2273.3345995696145,,,28.41501808166504,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-27 12:00:00,31.1,-83.9,35,987,,2004,73,2255.1089633794263,0,2332.896858380579,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-27 15:00:00,31.8,-83.8, , ,,2004,73,2293.461835264002,0,2386.6729644768657,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-27 18:00:00,32.5,-83.6,30,993,,2004,73,2326.5442273269955,0,2435.41244731934,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-27 21:00:00,32.9,-83.4, , ,,2004,73,2340.4035705041715,0,2458.152022642417,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-28 00:00:00,33.2,-83.2,25,998,,2004,73,2347.9573199616375,0,2472.2237793739987,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-28 03:00:00,33.6,-82.9, , ,,2004,73,2356.8175325469792,0,2489.8876504397213,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-28 06:00:00,34.1,-82.4,20,999,,2004,73,2361.507551508803,0,2505.502298952634,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-28 09:00:00,34.7,-81.8, , ,,2004,73,2370.611419774161,0,2528.461335818419,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-28 12:00:00,35.4,-81.0,20,1000,,2004,73,2380.0625215582263,0,2554.6156116639654,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-28 15:00:00,36.4,-79.8, , ,,2004,73,2400.44539337949,0,2600.8538815468382,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-28 18:00:00,37.3,-78.4,25,999,,2004,73,2413.9493264472585,0,2638.1119059117527,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-28 21:00:00,37.9,-77.3, , ,,2004,73,2423.175219769055,0,2661.9220280279815,,,,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-29 00:00:00,38.3,-76.4,25,999,,2004,73,2426.8982435454823,0,2675.782864328985,18.469676971435547,,23.631683349609375,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-29 03:00:00,38.6,-75.6, , ,,2004,73,2428.1085288384793,0,2684.838388906005,,,23.631683349609375,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-29 06:00:00,38.8,-74.7,35,999,,2004,73,2418.9276848103323,0,2679.0471671432665,18.353225708007812,-4.201789855957031,22.620262145996094,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-29 09:00:00,38.7,-73.7, , ,,2004,73,2378.8156005990386,0,2633.0407689203153,17.73580551147461,-5.122138977050781,22.736894607543945,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-29 12:00:00,38.5,-72.5,35,999,,2004,73,2326.484003891552,0,2571.979275652123,21.339031219482422,-2.469736099243164,23.419178009033203,,,,,,2004,9,27.53,0.221
2007345N18298,OLGA,2007-12-10 12:00:00,18.3,-61.8,35,1009,,2007,89,505.8746731872342,0,307.9350836781938,27.232580184936523,0.0765533447265625,27.14019203186035,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-10 15:00:00,18.3,-62.5, , ,,2007,89,431.9764804642601,0,230.5147255457081,27.222257614135742,0.03958702087402344,27.169816970825195,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-10 18:00:00,18.3,-63.2,35,1008,,2007,89,358.08211798893666,0,153.43322199044349,27.1958065032959,-0.008207321166992188,27.169816970825195,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-10 21:00:00,18.3,-63.9, , ,,2007,89,284.19608169818963,0,77.38535153396772,27.26483917236328,0.019443511962890625,27.222999572753906,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 00:00:00,18.4,-64.7,35,1007,,2007,89,200.5198341238428,0,7.580778932807636,27.031612396240234,-0.23992156982421875,27.250843048095703,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 03:00:00,18.5,-65.5, , ,,2007,89,119.1581615214682,1,0.0,27.112579345703125,-0.19341659545898438,27.287097930908203,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 06:00:00,18.5,-66.3,40,1005,,2007,89,43.60205590675038,1,0.0,,,27.287097930908203,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 07:00:00,18.4,-66.5,40,1005,,2007,89,22.07979554219164,1,0.0,,,27.439924240112305,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 09:00:00,18.3,-66.9, , ,,2007,89,33.888310089942244,1,0.0,,,27.439924240112305,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 12:00:00,18.3,-67.4,45,1004,,2007,89,85.97387582101632,1,0.0,27.524192810058594,0.07920646667480469,27.439924240112305,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 15:00:00,18.4,-67.9, , ,,2007,89,139.70747378592702,1,0.0,27.475160598754883,0.05683326721191406,27.384428024291992,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 18:00:00,18.5,-68.4,50,1003,,2007,89,193.5123227218474,0,13.874253935817102,27.370643615722656,-0.05041694641113281,27.384428024291992,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-11 21:00:00,18.8,-69.1, , ,,2007,89,272.37012584599773,0,98.25033336139346,,,27.41727638244629,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-12 00:00:00,19.0,-70.0,50,1003,,2007,89,369.62653294798065,0,198.45328899406869,,,27.51438331604004,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-12 03:00:00,19.1,-70.9, , ,,2007,89,464.4352413032827,0,296.2671149111709,,,27.278635025024414,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-12 06:00:00,19.1,-71.9,40,1005,,2007,89,567.8468048942466,0,403.1876784742503,,,27.427284240722656,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-12 09:00:00,19.1,-72.9, , ,,2007,89,671.8530697098837,0,511.8000977327304,28.223224639892578,0.07028961181640625,28.156877517700195,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-12 12:00:00,19.1,-73.8,35,1008,,2007,89,765.7647869625793,0,610.3856676630149,27.86838722229004,-0.118011474609375,27.8747501373291,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-12 15:00:00,19.1,-74.8, , ,,2007,89,870.3305067967589,0,720.3229776164957,27.641935348510742,-0.1792316436767578,27.740928649902344,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-12 18:00:00,19.0,-75.7,30,1008,,2007,89,963.7959921984424,0,818.1470365733384,27.639677047729492,-0.18701744079589844,27.807722091674805,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-12 21:00:00,18.9,-76.5, , ,,2007,89,1047.2041233170332,0,905.546397132879,27.802902221679688,-0.017724990844726562,27.803953170776367,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-13 00:00:00,18.9,-77.2,30,1008,,2007,89,1120.7820522984784,0,983.1795799727996,27.81386947631836,-0.018070220947265625,27.803953170776367,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-13 03:00:00,18.9,-78.0, , ,,2007,89,1204.8927448065815,0,1071.9548312782597,27.94645118713379,0.05877494812011719,27.968074798583984,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-13 06:00:00,19.0,-78.7,30,1007,,2007,89,1278.830936951017,0,1150.5619195095576,27.91870880126953,0.0628814697265625,27.91402816772461,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-13 09:00:00,19.2,-79.4, , ,,2007,89,1353.1945879886352,0,1230.2573433591365,27.758708953857422,0.019525527954101562,27.695127487182617,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-13 12:00:00,19.4,-80.1,30,1007,,2007,89,1427.6552499350123,0,1310.1664014300418,27.678386688232422,0.05295562744140625,27.601402282714844,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-13 15:00:00,19.5,-80.7, , ,,2007,89,1491.0749879552395,0,1377.845923689324,27.515159606933594,-0.10719490051269531,27.59642219543457,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-13 18:00:00,19.6,-81.3,30,1007,,2007,89,1554.4676865373349,0,1445.5401001209652,27.431934356689453,-0.137176513671875,27.59642219543457,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-13 21:00:00,19.7,-81.8, , ,,2007,89,1607.3798187798775,0,1502.191082580709,27.53354835510254,-0.03362846374511719,27.590158462524414,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-14 00:00:00,19.7,-82.3,30,1007,,2007,89,1659.640666353685,0,1557.482182534179,27.570322036743164,2.6702880859375e-05,27.590158462524414,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-14 03:00:00,19.7,-82.8, , ,,2007,89,1711.9144792497375,0,1612.7986432760597,27.559354782104492,-0.015743255615234375,27.59864616394043,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-14 06:00:00,19.7,-83.3,30,1007,,2007,89,1764.199689069964,0,1668.1379418711151,27.57741928100586,0.008840560913085938,27.59864616394043,,,,,,2007,12,25.01,0.091
