LAT,LON,dist_to_miami_km,WMO_WIND,WMO_PRES,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,nino34,amo,year,month,day,dayofyear,is_hurricane_season,min_dist_7d,count_within_radius_7d,min_dist_30d,count_within_radius_30d,min_dist_365d,count_within_radius_365d,date,impact_next30,region
26.0,-80.1,28.04415495067796, , ,27.72032165527344,,29.26882553100586,,,,,,27.53,0.221,2004,9,21,265,1,28.04415495067796,5.0,28.04415495067796,5.0,28.04415495067796,5.0,2004-09-21 03:00:00,1,miami
25.9,-80.6,43.65304060807893,25,1009,,,29.461841583251953,,,,,,27.53,0.221,2004,9,21,265,1,28.04415495067796,6.0,28.04415495067796,6.0,28.04415495067796,6.0,2004-09-21 06:00:00,1,miami
25.9,-81.1,92.18850137763886, , ,,,29.461841583251953,,,,,,27.53,0.221,2004,9,21,265,1,28.04415495067796,7.0,28.04415495067796,7.0,28.04415495067796,7.0,2004-09-21 09:00:00,1,miami
25.8,-81.7,151.07082670394715,25,1009,27.490644454956055,,29.538095474243164,,,,,,27.53,0.221,2004,9,21,265,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-21 12:00:00,1,miami
25.5,-82.2,203.41865217542912, , ,27.923547744750977,-1.570720672607422,29.538095474243164,,,,,,27.53,0.221,2004,9,21,265,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-21 15:00:00,1,miami
25.2,-82.8,269.1495269839568,25,1010,28.167097091674805,-1.1627311706542969,29.27743911743164,,,,,,27.53,0.221,2004,9,21,265,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-21 18:00:00,1,miami
24.9,-83.4,336.359522321888, , ,28.16064453125,-1.122541427612305,29.35405540466309,,,,,,27.53,0.221,2004,9,21,265,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-21 21:00:00,1,miami
24.8,-84.1,407.2209168396168,25,1010,28.222579956054688,-0.9981536865234376,29.25475311279297,,,,,,27.53,0.221,2004,9,22,266,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-22 00:00:00,1,miami
24.9,-85.1,502.4774691528981, , ,28.733224868774418,-0.5470142364501953,29.31583023071289,,,,,,27.53,0.221,2004,9,22,266,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-22 03:00:00,0,miami
25.1,-86.1,597.7962835751323,25,1010,28.618709564208984,-0.6642627716064453,29.236955642700195,,,,,,27.53,0.221,2004,9,22,266,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-22 06:00:00,0,miami
25.5,-86.8,663.0630736645112, , ,28.06838607788086,-1.1734905242919922,29.222970962524418,,,,,,27.53,0.221,2004,9,22,266,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-22 09:00:00,0,miami
26.0,-87.3,711.5277185615734,25,1010,27.389677047729492,-1.8051643371582031,29.222970962524418,,,,,,27.53,0.221,2004,9,22,266,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-22 12:00:00,0,miami
26.3,-88.0,782.3287161727641, , ,27.887096405029297,-1.270832061767578,29.133028030395508,,,,,,27.53,0.221,2004,9,22,266,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-22 15:00:00,0,miami
26.5,-88.6,843.2379949716833,30,1008,27.8890323638916,-1.2912845611572266,29.180219650268555,,,,,,27.53,0.221,2004,9,22,266,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-22 18:00:00,0,miami
26.8,-89.0,885.5558240902492, , ,27.890321731567383,-1.2442684173583984,29.180219650268555,,,,,,27.53,0.221,2004,9,22,266,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-22 21:00:00,0,miami
27.1,-89.5,938.470322778008,35,1007,27.806129455566406,-1.3215351104736328,29.08942985534668,,,,,,27.53,0.221,2004,9,23,267,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-23 00:00:00,0,miami
27.5,-90.2,1013.089404656141, , ,27.553546905517575,-1.5610008239746094,29.08942985534668,,,,,,27.53,0.221,2004,9,23,267,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-23 03:00:00,0,miami
27.9,-91.0,1098.0497522876624,35,1007,27.270000457763672,-1.7565593719482422,29.126708984375,,,,,,27.53,0.221,2004,9,23,267,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-23 06:00:00,0,miami
28.4,-91.7,1175.9612070938103, , ,27.041934967041016,-1.8657760620117188,28.88901138305664,,,,,,27.53,0.221,2004,9,23,267,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-23 09:00:00,0,miami
28.9,-92.2,1235.7650421338656,50,998,26.567419052124023,-2.22354507446289,28.88901138305664,,,,,,27.53,0.221,2004,9,23,267,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-23 12:00:00,0,miami
29.1,-92.5,1269.4108120357134, , ,26.52838706970215,-2.2647132873535156,28.79862594604492,,,,,,27.53,0.221,2004,9,23,267,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-23 15:00:00,0,miami
29.2,-92.7,1290.9641007966804,40,1003,26.52838706970215,-2.2647132873535156,28.79862594604492,,,,,,27.53,0.221,2004,9,23,267,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-23 18:00:00,0,miami
29.4,-92.9,1315.3276307526776, , ,26.475160598754883,-2.316366195678711,28.79862594604492,,,,,,27.53,0.221,2004,9,23,267,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-23 21:00:00,0,miami
29.6,-93.2,1349.151968108287,30,1003,26.506128311157227,,28.79862594604492,,,,,,27.53,0.221,2004,9,24,268,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-24 00:00:00,0,miami
29.8,-93.6,1392.3151395918867,30,1004,,,28.8533878326416,,,,,,27.53,0.221,2004,9,24,268,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-24 02:00:00,0,miami
29.9,-93.8,1413.8872202798816, , ,,,28.8533878326416,,,,,,27.53,0.221,2004,9,24,268,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-24 03:00:00,0,miami
30.1,-94.2,1457.0090889722794,25,1009,,,,,,,,,27.53,0.221,2004,9,24,268,1,28.04415495067796,8.0,28.04415495067796,8.0,28.04415495067796,8.0,2004-09-24 06:00:00,0,miami
23.1,-75.1,594.3200194487822,30,1008,29.71299934387207,0.6479320526123047,29.01900291442871,,,,,,26.8,0.42,2005,8,23,235,1,594.3200194487822,0.0,594.3200194487822,0.0,28.04415495067796,8.0,2005-08-23 18:00:00,0,miami
23.2,-75.4,562.317988232294, , ,29.817333221435547,0.6602420806884766,29.01900291442871,,,,,,26.8,0.42,2005,8,23,235,1,562.317988232294,0.0,562.317988232294,0.0,28.04415495067796,8.0,2005-08-23 21:00:00,0,miami
23.4,-75.7,524.5918411145672,30,1007,29.790998458862305,0.5252265930175781,29.427160263061523,,,,,,26.8,0.42,2005,8,24,236,1,524.5918411145672,0.0,524.5918411145672,0.0,28.04415495067796,8.0,2005-08-24 00:00:00,0,miami
23.6,-76.0,486.9334357061321, , ,29.775665283203125,0.35198974609375,29.427160263061523,,,,,,26.8,0.42,2005,8,24,236,1,486.9334357061321,0.0,486.9334357061321,0.0,28.04415495067796,8.0,2005-08-24 03:00:00,0,miami
23.8,-76.2,458.2019015886869,30,1007,29.751333236694336,0.3665733337402344,29.427160263061523,,,,,,26.8,0.42,2005,8,24,236,1,458.2019015886869,0.0,458.2019015886869,0.0,28.04415495067796,8.0,2005-08-24 06:00:00,0,miami
24.1,-76.4,424.6159300213981, , ,29.882665634155273,0.4536762237548828,29.23054313659668,,,,,,26.8,0.42,2005,8,24,236,1,424.6159300213981,0.0,424.6159300213981,0.0,28.04415495067796,8.0,2005-08-24 09:00:00,0,miami
24.5,-76.5,397.22657460230835,35,1006,29.974998474121097,0.4608192443847656,29.685998916625977,,,,,,26.8,0.42,2005,8,24,236,1,397.22657460230835,0.0,397.22657460230835,0.0,28.04415495067796,8.0,2005-08-24 12:00:00,0,miami
25.0,-76.7,360.8601310810645, , ,29.75566673278809,0.289590835571289,29.685998916625977,,,,,,26.8,0.42,2005,8,24,236,1,360.8601310810645,0.0,360.8601310810645,0.0,28.04415495067796,8.0,2005-08-24 15:00:00,0,miami
25.4,-76.9,332.5833301315039,40,1003,29.446666717529297,-0.0203113555908203,29.473636627197266,,,,,,26.8,0.42,2005,8,24,236,1,332.5833301315039,0.0,332.5833301315039,0.0,28.04415495067796,8.0,2005-08-24 18:00:00,0,miami
25.8,-77.3,289.57289626957385, , ,29.290666580200195,-0.2111358642578125,29.473636627197266,,,,,,26.8,0.42,2005,8,24,236,1,289.57289626957385,0.0,289.57289626957385,0.0,28.04415495067796,8.0,2005-08-24 21:00:00,0,miami
26.0,-77.7,250.68617600380924,45,1000,29.216333389282227,-0.3284225463867187,29.601316452026367,,,,,,26.8,0.42,2005,8,25,237,1,250.68617600380924,0.0,250.68617600380924,0.0,28.04415495067796,8.0,2005-08-25 00:00:00,0,miami
26.1,-78.1,212.5329756625368, , ,28.992332458496097,-0.6302089691162109,29.622297286987305,,,,,,26.8,0.42,2005,8,25,237,1,212.5329756625368,0.0,212.5329756625368,0.0,28.04415495067796,8.0,2005-08-25 03:00:00,0,miami
26.1,-78.4,183.0844902388979,50,997,28.989665985107425,-0.6490993499755859,29.622297286987305,,,,,,26.8,0.42,2005,8,25,237,1,183.0844902388979,1.0,183.0844902388979,1.0,28.04415495067796,9.0,2005-08-25 06:00:00,1,miami
26.2,-78.7,156.87784420095466, , ,28.967998504638672,-0.6869907379150391,29.56554794311523,,,,,,26.8,0.42,2005,8,25,237,1,156.87784420095466,2.0,156.87784420095466,2.0,28.04415495067796,10.0,2005-08-25 09:00:00,1,miami
26.2,-79.0,128.71243045890046,55,994,29.03966522216797,-0.6262550354003906,29.56554794311523,,,,,,26.8,0.42,2005,8,25,237,1,128.71243045890046,3.0,128.71243045890046,3.0,28.04415495067796,11.0,2005-08-25 12:00:00,1,miami
26.2,-79.3,101.59481202055416, , ,29.00233268737793,-0.6367816925048828,29.56554794311523,,,,,,26.8,0.42,2005,8,25,237,1,101.59481202055416,4.0,101.59481202055416,4.0,28.04415495067796,12.0,2005-08-25 15:00:00,1,miami
26.2,-79.6,76.6455418745736,60,988,28.8713321685791,-0.7409725189208984,29.534326553344727,,,,,,26.8,0.42,2005,8,25,237,1,76.6455418745736,5.0,76.6455418745736,5.0,28.04415495067796,13.0,2005-08-25 18:00:00,1,miami
26.1,-79.9,47.60805035587961, , ,28.76766586303711,-0.8178329467773438,29.534326553344727,,,,,,26.8,0.42,2005,8,25,237,1,47.60805035587961,6.0,47.60805035587961,6.0,28.04415495067796,14.0,2005-08-25 21:00:00,1,miami
26.0,-80.1,28.04415495067796,70,984,28.76599884033203,,29.63504219055176,,,,,,26.8,0.42,2005,8,25,237,1,28.04415495067796,7.0,28.04415495067796,7.0,28.04415495067796,15.0,2005-08-25 22:30:00,1,miami
25.9,-80.3,18.808556108512555,70,983,,,29.63504219055176,,,,,,26.8,0.42,2005,8,26,238,1,18.808556108512555,8.0,18.808556108512555,8.0,18.808556108512555,16.0,2005-08-26 00:00:00,1,miami
25.7,-80.8,61.30794538310236, , ,,,30.19478416442871,,,,,,26.8,0.42,2005,8,26,238,1,18.808556108512555,9.0,18.808556108512555,9.0,18.808556108512555,17.0,2005-08-26 03:00:00,1,miami
25.4,-81.3,118.19959254502898,65,987,29.0,-1.108928680419922,30.19478416442871,,,,,,26.8,0.42,2005,8,26,238,1,18.808556108512555,10.0,18.808556108512555,10.0,18.808556108512555,18.0,2005-08-26 06:00:00,1,miami
25.2,-81.7,163.76765433271953, , ,28.884666442871097,-1.1315650939941406,30.0801944732666,,,,,,26.8,0.42,2005,8,26,238,1,18.808556108512555,11.0,18.808556108512555,11.0,18.808556108512555,19.0,2005-08-26 09:00:00,1,miami
25.1,-82.0,195.91847357027913,75,979,28.465665817260746,-1.5116100311279297,30.0801944732666,,,,,,26.8,0.42,2005,8,26,238,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-26 12:00:00,1,miami
25.0,-82.3,228.0975236087035, , ,28.29166603088379,-1.595804214477539,29.881916046142575,,,,,,26.8,0.42,2005,8,26,238,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-26 15:00:00,1,miami
24.9,-82.6,260.30269636118936,85,968,28.21699905395508,-1.624603271484375,29.766027450561523,,,,,,26.8,0.42,2005,8,26,238,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-26 18:00:00,1,miami
24.7,-82.9,296.87986698693817, , ,28.2549991607666,-1.530588150024414,29.766027450561523,,,,,,26.8,0.42,2005,8,26,238,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-26 21:00:00,1,miami
24.6,-83.3,338.38230603042086,90,959,28.249666213989254,-1.5068092346191406,29.766027450561523,,,,,,26.8,0.42,2005,8,27,239,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-27 00:00:00,1,miami
24.5,-83.7,379.9930426618168, , ,28.23033332824707,-1.51007080078125,29.734838485717773,,,,,,26.8,0.42,2005,8,27,239,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-27 03:00:00,1,miami
24.4,-84.0,412.3066430673444,95,950,28.336332321166992,-1.404680252075195,29.734838485717773,,,,,,26.8,0.42,2005,8,27,239,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-27 06:00:00,1,miami
24.4,-84.4,450.01362855828233, , ,28.462665557861328,-1.2898483276367188,29.734838485717773,,,,,,26.8,0.42,2005,8,27,239,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-27 09:00:00,0,miami
24.4,-84.7,478.56833192834034,100,942,28.531665802001953,-1.2323532104492188,29.776756286621097,,,,,,26.8,0.42,2005,8,27,239,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-27 12:00:00,0,miami
24.4,-85.0,507.31404142506904, , ,28.538000106811523,-1.2462406158447266,29.776756286621097,,,,,,26.8,0.42,2005,8,27,239,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-27 15:00:00,0,miami
24.5,-85.3,532.9864946846064,100,948,28.608333587646484,-1.181842803955078,29.776756286621097,,,,,,26.8,0.42,2005,8,27,239,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-27 18:00:00,0,miami
24.6,-85.6,559.2860782425236, , ,28.548999786376953,-1.2449703216552734,29.811662673950195,,,,,,26.8,0.42,2005,8,27,239,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-27 21:00:00,0,miami
24.8,-85.9,583.7561389602319,100,941,28.571998596191406,-1.222736358642578,29.811662673950195,,,,,,26.8,0.42,2005,8,28,240,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-28 00:00:00,0,miami
25.0,-86.3,619.4005218912389, , ,28.83799934387207,-0.9617424011230468,29.811662673950195,,,,,,26.8,0.42,2005,8,28,240,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-28 03:00:00,0,miami
25.2,-86.7,656.1956986020543,125,930,28.73833274841309,-1.061687469482422,29.812782287597656,,,,,,26.8,0.42,2005,8,28,240,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-28 06:00:00,0,miami
25.4,-87.2,703.9553077364914, , ,28.71533203125,-1.0992488861083984,29.812782287597656,,,,,,26.8,0.42,2005,8,28,240,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-28 09:00:00,0,miami
25.7,-87.7,752.0201708744239,145,909,28.79366683959961,-1.0371627807617188,29.852502822875977,,,,,,26.8,0.42,2005,8,28,240,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-28 12:00:00,0,miami
26.0,-88.2,801.4729789622781, , ,28.8799991607666,-0.959259033203125,29.852502822875977,,,,,,26.8,0.42,2005,8,28,240,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-28 15:00:00,0,miami
26.3,-88.6,842.0852343873913,150,902,28.717998504638672,-1.1196136474609375,29.849214553833008,,,,,,26.8,0.42,2005,8,28,240,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-28 18:00:00,0,miami
26.7,-88.9,874.6565326404736, , ,28.707666397094727,-1.127573013305664,29.849214553833008,,,,,,26.8,0.42,2005,8,28,240,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-28 21:00:00,0,miami
27.2,-89.2,910.505883617132,140,905,28.444665908813477,-1.371866226196289,29.785398483276367,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 00:00:00,0,miami
27.7,-89.4,939.2659566103248, , ,28.26499938964844,-1.5369510650634766,29.785398483276367,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 03:00:00,0,miami
28.2,-89.6,970.5768347422494,125,913,28.32033348083496,-1.493011474609375,29.84671401977539,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 06:00:00,0,miami
28.8,-89.6,988.867787487269, , ,28.781665802001953,-1.033670425415039,29.84671401977539,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 09:00:00,0,miami
29.3,-89.6,1007.212502319074,110,920,,,29.89653968811035,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 11:10:00,0,miami
29.5,-89.6,1015.3040959904338,110,923,,,29.89653968811035,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 12:00:00,0,miami
30.2,-89.6,1046.8304079359602,105,928,,,29.93801498413086,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 14:45:00,0,miami
30.3,-89.6,1051.7239095831858, , ,,,29.93801498413086,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 15:00:00,0,miami
31.1,-89.6,1094.1273605428498,80,948,,,,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 18:00:00,0,miami
31.9,-89.4,1126.3157116603345, , ,,,,,,,,,26.8,0.42,2005,8,29,241,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-29 21:00:00,0,miami
32.6,-89.1,1150.6687654836912,50,961,,,,,,,,,26.8,0.42,2005,8,30,242,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-30 00:00:00,0,miami
33.3,-88.9,1187.476813087803, , ,,,,,,,,,26.8,0.42,2005,8,30,242,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-30 03:00:00,0,miami
34.1,-88.6,1230.2678843353365,40,978,,,,,,,,,26.8,0.42,2005,8,30,242,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-30 06:00:00,0,miami
34.9,-88.3,1278.7619369980698, , ,,,,,,,,,26.8,0.42,2005,8,30,242,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-30 09:00:00,0,miami
35.6,-88.0,1323.3600571135912,30,985,,,,,,,,,26.8,0.42,2005,8,30,242,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-30 12:00:00,0,miami
36.3,-87.6,1366.8414928660284, , ,,,,,,,,,26.8,0.42,2005,8,30,242,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-30 15:00:00,0,miami
37.0,-87.0,1405.8226032755235,30,990,,,,,,,,,26.8,0.42,2005,8,30,242,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-30 18:00:00,0,miami
37.8,-86.3,1456.8681145989826, , ,,,,,,,,,26.8,0.42,2005,8,30,242,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-30 21:00:00,0,miami
38.6,-85.3,1505.609376587221,30,994,,,,,,,,,26.8,0.42,2005,8,31,243,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-31 00:00:00,0,miami
39.4,-84.2,1561.838542955222, , ,,,,,,,,,26.8,0.42,2005,8,31,243,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-31 03:00:00,0,miami
40.1,-82.9,1614.0213989303977,25,996,,,,,,,,,26.8,0.42,2005,8,31,243,1,18.808556108512555,12.0,18.808556108512555,12.0,18.808556108512555,20.0,2005-08-31 06:00:00,0,miami
17.6,-78.5,924.181055596812,25,1004,29.151611328125,-0.0829715728759765,29.20381546020508,,,,,,26.65,0.218,2005,10,15,288,1,924.181055596812,0.0,924.181055596812,0.0,18.808556108512555,12.0,2005-10-15 18:00:00,0,miami
17.6,-78.7,920.505065758729, , ,29.151611328125,-0.0829715728759765,29.20381546020508,,,,,,26.65,0.218,2005,10,15,288,1,920.505065758729,0.0,920.505065758729,0.0,18.808556108512555,12.0,2005-10-15 21:00:00,0,miami
17.6,-78.8,918.8354267683336,25,1004,29.15903091430664,-0.0688762664794921,29.20381546020508,,,,,,26.65,0.218,2005,10,16,289,1,918.8354267683336,0.0,918.8354267683336,0.0,18.808556108512555,12.0,2005-10-16 00:00:00,0,miami
17.5,-78.9,928.2877802035356, , ,29.190645217895508,0.0094585418701171,29.20381546020508,,,,,,26.65,0.218,2005,10,16,289,1,918.8354267683336,0.0,918.8354267683336,0.0,18.808556108512555,12.0,2005-10-16 03:00:00,0,miami
17.5,-79.0,926.8610882674568,30,1003,29.149354934692383,-0.0241470336914062,29.20381546020508,,,,,,26.65,0.218,2005,10,16,289,1,918.8354267683336,0.0,918.8354267683336,0.0,18.808556108512555,12.0,2005-10-16 06:00:00,0,miami
17.5,-79.1,925.5473425113202, , ,29.149354934692383,-0.0241470336914062,29.20381546020508,,,,,,26.65,0.218,2005,10,16,289,1,918.8354267683336,0.0,918.8354267683336,0.0,18.808556108512555,12.0,2005-10-16 09:00:00,0,miami
17.5,-79.2,924.3470250649846,30,1003,28.63666534423828,-0.5368366241455078,29.20381546020508,,,,,,26.65,0.218,2005,10,16,289,1,918.8354267683336,0.0,918.8354267683336,0.0,18.808556108512555,12.0,2005-10-16 12:00:00,0,miami
17.5,-79.3,923.2605788294858, , ,28.636999130249023,-0.5263500213623047,29.20381546020508,,,,,,26.65,0.218,2005,10,16,289,1,918.8354267683336,0.0,918.8354267683336,0.0,18.808556108512555,12.0,2005-10-16 15:00:00,0,miami
17.5,-79.4,922.288406676094,30,1002,28.636999130249023,-0.5263500213623047,29.20381546020508,,,,,,26.65,0.218,2005,10,16,289,1,918.8354267683336,0.0,918.8354267683336,0.0,18.808556108512555,12.0,2005-10-16 18:00:00,0,miami
17.5,-79.5,921.4308707116596, , ,28.64033317565918,-0.5128612518310547,29.156475067138672,,,,,,26.65,0.218,2005,10,16,289,1,918.8354267683336,0.0,918.8354267683336,0.0,18.808556108512555,12.0,2005-10-16 21:00:00,0,miami
